,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
13,2004-01-04 13:00:00,1.4621304965611048,1.0215454340833663,1.812838003831002,1.4621304965611048,1.4621304965611048,-0.04849308548270797,-0.04849308548270797,-0.04849308548270797,-0.0330255817587324,-0.0330255817587324,-0.0330255817587324,-0.015467503723975573,-0.015467503723975573,-0.015467503723975573,0.0,0.0,0.0,1.413637411078397
14,2004-01-04 14:00:00,1.461888520911959,1.0078605943029826,1.7700410333275307,1.461888520911959,1.461888520911959,-0.05984406966081192,-0.05984406966081192,-0.05984406966081192,-0.042955160658092614,-0.042955160658092614,-0.042955160658092614,-0.01688890900271931,-0.01688890900271931,-0.01688890900271931,0.0,0.0,0.0,1.402044451251147
15,2004-01-04 15:00:00,1.4616465452628131,1.018795135499793,1.8054179945011086,1.4616465452628131,1.4616465452628131,-0.06509907167382137,-0.06509907167382137,-0.06509907167382137,-0.04657883955018593,-0.04657883955018593,-0.04657883955018593,-0.018520232123635433,-0.018520232123635433,-0.018520232123635433,0.0,0.0,0.0,1.3965474735889918
16,2004-01-04 16:00:00,1.4614045696136675,1.0278723998244397,1.7896786928727324,1.4614045696136675,1.4614045696136675,-0.06293715722973024,-0.06293715722973024,-0.06293715722973024,-0.04258222326998985,-0.04258222326998985,-0.04258222326998985,-0.020354933959740397,-0.020354933959740397,-0.020354933959740397,0.0,0.0,0.0,1.3984674123839373
17,2004-01-04 17:00:00,1.4611625939645216,1.0247133994892792,1.7722684895018799,1.4611625939645216,1.4611625939645216,-0.053823884220504346,-0.053823884220504346,-0.053823884220504346,-0.031440884396934266,-0.031440884396934266,-0.031440884396934266,-0.022382999823570074,-0.022382999823570074,-0.022382999823570074,0.0,0.0,0.0,1.4073387097440173
18,2004-01-04 18:00:00,1.4609206183153758,1.0181912623846772,1.8186666628501948,1.4609206183153758,1.4609206183153758,-0.040423775506526094,-0.040423775506526094,-0.040423775506526094,-0.01583274439341054,-0.01583274439341054,-0.01583274439341054,-0.024591031113115554,-0.024591031113115554,-0.024591031113115554,0.0,0.0,0.0,1.4204968428088498
19,2004-01-04 19:00:00,1.4606786426662302,1.035202703009605,1.8193177451916205,1.4606786426662302,1.4606786426662302,-0.026921473169453394,-0.026921473169453394,-0.026921473169453394,4.09094867292561e-05,4.09094867292561e-05,4.09094867292561e-05,-0.026962382656182646,-0.026962382656182646,-0.026962382656182646,0.0,0.0,0.0,1.4337571694967768
20,2004-01-04 20:00:00,1.4604366670170843,1.0307235640477517,1.8137991883909266,1.4604366670170843,1.4604366670170843,-0.017158640692874087,-0.017158640692874087,-0.017158640692874087,0.01231870345421002,0.01231870345421002,0.01231870345421002,-0.029477344147084108,-0.029477344147084108,-0.029477344147084108,0.0,0.0,0.0,1.4432780263242102
21,2004-01-04 21:00:00,1.4601946913679387,1.0332644645683695,1.803048700031095,1.4601946913679387,1.4601946913679387,-0.012710116003291867,-0.012710116003291867,-0.012710116003291867,0.019403247499467265,0.019403247499467265,0.019403247499467265,-0.03211336350275913,-0.03211336350275913,-0.03211336350275913,0.0,0.0,0.0,1.4474845753646468
22,2004-01-04 22:00:00,1.4599527157187928,1.0824397129235184,1.8548593744613135,1.4599527157187928,1.4599527157187928,-0.012416747601852454,-0.012416747601852454,-0.012416747601852454,0.02242856182100123,0.02242856182100123,0.02242856182100123,-0.03484530942285369,-0.03484530942285369,-0.03484530942285369,0.0,0.0,0.0,1.4475359681169404
23,2004-01-04 23:00:00,1.459710740069647,1.0830911673242234,1.8296404615514268,1.459710740069647,1.459710740069647,-0.013855407278405802,-0.013855407278405802,-0.013855407278405802,0.023790362648241303,0.023790362648241303,0.023790362648241303,-0.03764576992664711,-0.03764576992664711,-0.03764576992664711,0.0,0.0,0.0,1.4458553327912411
24,2004-01-05 00:00:00,1.459468764420501,1.0438426605848212,1.8244438413245108,1.459468764420501,1.459468764420501,-0.01556833027377746,-0.01556833027377746,-0.01556833027377746,0.024917052897966828,0.024917052897966828,0.024917052897966828,-0.040485383171744285,-0.040485383171744285,-0.040485383171744285,0.0,0.0,0.0,1.4439004341467236
25,2004-01-05 01:00:00,1.4592267887713553,1.0438581085718104,1.8386302946985946,1.4592267887713553,1.4592267887713553,-0.018140056727784248,-0.018140056727784248,-0.018140056727784248,0.025193139712457523,0.025193139712457523,0.025193139712457523,-0.04333319644024177,-0.04333319644024177,-0.04333319644024177,0.0,0.0,0.0,1.441086732043571
26,2004-01-05 02:00:00,1.4589848131222098,1.0274609654306155,1.8174372307982147,1.4589848131222098,1.4589848131222098,-0.02318944359827432,-0.02318944359827432,-0.02318944359827432,0.02296760520071701,0.02296760520071701,0.02296760520071701,-0.046157048798991324,-0.046157048798991324,-0.046157048798991324,0.0,0.0,0.0,1.4357953695239356
27,2004-01-05 03:00:00,1.458742837473064,0.9909415146467436,1.7940179880006528,1.458742837473064,1.458742837473064,-0.031228671960028327,-0.031228671960028327,-0.031228671960028327,0.017695300676115685,0.017695300676115685,0.017695300676115685,-0.048923972636144016,-0.048923972636144016,-0.048923972636144016,0.0,0.0,0.0,1.4275141655130357
28,2004-01-05 04:00:00,1.4585008618239181,1.037774849152857,1.8162450601058793,1.4585008618239181,1.4585008618239181,-0.04041572523370964,-0.04041572523370964,-0.04041572523370964,0.011184883776790028,0.011184883776790028,0.011184883776790028,-0.05160060901049967,-0.05160060901049967,-0.05160060901049967,0.0,0.0,0.0,1.4180851365902085
29,2004-01-05 05:00:00,1.4582588861747723,1.0122322749867265,1.827658272834969,1.4582588861747723,1.4582588861747723,-0.047471614293170365,-0.047471614293170365,-0.047471614293170365,0.0066820172777021375,0.0066820172777021375,0.0066820172777021375,-0.05415363157087251,-0.05415363157087251,-0.05415363157087251,0.0,0.0,0.0,1.410787271881602
30,2004-01-05 06:00:00,1.4580169105256264,1.0055131537348314,1.8203065089230006,1.4580169105256264,1.4580169105256264,-0.05010718621981621,-0.05010718621981621,-0.05010718621981621,0.006442987447000929,0.006442987447000929,0.006442987447000929,-0.05655017366681714,-0.05655017366681714,-0.05655017366681714,0.0,0.0,0.0,1.4079097243058103
31,2004-01-05 07:00:00,1.4577749348764806,1.0531968755677963,1.7831002353345373,1.4577749348764806,1.4577749348764806,-0.04894669357642582,-0.04894669357642582,-0.04894669357642582,0.009811559648911589,0.009811559648911589,0.009811559648911589,-0.05875825322533741,-0.05875825322533741,-0.05875825322533741,0.0,0.0,0.0,1.4088282413000548
32,2004-01-05 08:00:00,1.457532959227335,1.0328507716024067,1.8332622863947738,1.457532959227335,1.457532959227335,-0.04735054058973505,-0.04735054058973505,-0.04735054058973505,0.01339664938480359,0.01339664938480359,0.01339664938480359,-0.060747189974538644,-0.060747189974538644,-0.060747189974538644,0.0,0.0,0.0,1.4101824186376
33,2004-01-05 09:00:00,1.4572909835781893,1.0076379840858714,1.8194857713577062,1.4572909835781893,1.4572909835781893,-0.04929994800675659,-0.04929994800675659,-0.04929994800675659,0.01318806166631106,0.01318806166631106,0.01318806166631106,-0.06248800967306765,-0.06248800967306765,-0.06248800967306765,0.0,0.0,0.0,1.4079910355714327
34,2004-01-05 10:00:00,1.4570490079290435,0.9852530500504113,1.7867595427959284,1.4570490079290435,1.4570490079290435,-0.0570050795802973,-0.0570050795802973,-0.0570050795802973,0.0069487505824666175,0.0069487505824666175,0.0069487505824666175,-0.06395383016276392,-0.06395383016276392,-0.06395383016276392,0.0,0.0,0.0,1.4000439283487462
35,2004-01-05 11:00:00,1.4568070322798976,0.9764640105312516,1.7961026435510825,1.4568070322798976,1.4568070322798976,-0.06987951717349049,-0.06987951717349049,-0.06987951717349049,-0.004759292910819841,-0.004759292910819841,-0.004759292910819841,-0.06512022426267065,-0.06512022426267065,-0.06512022426267065,0.0,0.0,0.0,1.386927515106407
36,2004-01-05 12:00:00,1.4565650566307518,0.9854815114548644,1.780276548646409,1.4565650566307518,1.4565650566307518,-0.08520062105460237,-0.08520062105460237,-0.08520062105460237,-0.01923506624408759,-0.01923506624408759,-0.01923506624408759,-0.06596555481051479,-0.06596555481051479,-0.06596555481051479,0.0,0.0,0.0,1.3713644355761494
37,2004-01-05 13:00:00,1.456323080981606,0.9453078624958808,1.749546103893535,1.456323080981606,1.456323080981606,-0.09949685924729455,-0.09949685924729455,-0.09949685924729455,-0.033025581758997925,-0.033025581758997925,-0.033025581758997925,-0.06647127748829663,-0.06647127748829663,-0.06647127748829663,0.0,0.0,0.0,1.3568262217343114
38,2004-01-05 14:00:00,1.4560811053324603,0.9680608020011118,1.7447549228608015,1.4560811053324603,1.4560811053324603,-0.10957736812210912,-0.10957736812210912,-0.10957736812210912,-0.04295516065823002,-0.04295516065823002,-0.04295516065823002,-0.06662220746387912,-0.06662220746387912,-0.06662220746387912,0.0,0.0,0.0,1.3465037372103512
39,2004-01-05 15:00:00,1.4558391296833144,0.9493854801025993,1.7238800749947056,1.4558391296833144,1.4558391296833144,-0.1129855858741652,-0.1129855858741652,-0.1129855858741652,-0.04657883955021808,-0.04657883955021808,-0.04657883955021808,-0.06640674632394711,-0.06640674632394711,-0.06640674632394711,0.0,0.0,0.0,1.3428535438091491
40,2004-01-05 16:00:00,1.4555971540341688,0.9157522299992927,1.7388685585478432,1.4555971540341688,1.4555971540341688,-0.1083992895319337,-0.1083992895319337,-0.1083992895319337,-0.042582223269929574,-0.042582223269929574,-0.042582223269929574,-0.06581706626200412,-0.06581706626200412,-0.06581706626200412,0.0,0.0,0.0,1.347197864502235
41,2004-01-05 17:00:00,1.455355178385023,0.9598578236934168,1.7527454251477792,1.455355178385023,1.455355178385023,-0.09629013340926845,-0.09629013340926845,-0.09629013340926845,-0.03144088439676744,-0.03144088439676744,-0.03144088439676744,-0.06484924901250103,-0.06484924901250103,-0.06484924901250103,0.0,0.0,0.0,1.3590650449757544
42,2004-01-05 18:00:00,1.455113202735877,0.971127451596501,1.7709551692025942,1.455113202735877,1.455113202735877,-0.07933612197712941,-0.07933612197712941,-0.07933612197712941,-0.01583274439311912,-0.01583274439311912,-0.01583274439311912,-0.0635033775840103,-0.0635033775840103,-0.0635033775840103,0.0,0.0,0.0,1.3757770807587477
43,2004-01-05 19:00:00,1.4548712270867314,1.021562298866494,1.7872448194237474,1.4548712270867314,1.4548712270867314,-0.06174266994192315,-0.06174266994192315,-0.06174266994192315,4.090948693498111e-05,4.090948693498111e-05,4.090948693498111e-05,-0.06178357942885813,-0.06178357942885813,-0.06178357942885813,0.0,0.0,0.0,1.3931285571448082
44,2004-01-05 20:00:00,1.4546292514375856,1.0196264254860659,1.8172870258816516,1.4546292514375856,1.4546292514375856,-0.04737931683782394,-0.04737931683782394,-0.04737931683782394,0.012318703454300979,0.012318703454300979,0.012318703454300979,-0.05969802029212492,-0.05969802029212492,-0.05969802029212492,0.0,0.0,0.0,1.4072499345997616
45,2004-01-05 21:00:00,1.4543872757884397,1.0342661395265846,1.8153541314515427,1.4543872757884397,1.4543872757884397,-0.03785560109915677,-0.03785560109915677,-0.03785560109915677,0.019403247499607146,0.019403247499607146,0.019403247499607146,-0.057258848598763915,-0.057258848598763915,-0.057258848598763915,0.0,0.0,0.0,1.4165316746892829
46,2004-01-05 22:00:00,1.4541453001392939,1.000504548947526,1.8059892089744305,1.4541453001392939,1.4541453001392939,-0.032053529030112014,-0.032053529030112014,-0.032053529030112014,0.02242856182105161,0.02242856182105161,0.02242856182105161,-0.05448209085116362,-0.05448209085116362,-0.05448209085116362,0.0,0.0,0.0,1.4220917711091818
47,2004-01-05 23:00:00,1.453903324490148,1.0129967281086742,1.80815292942782,1.453903324490148,1.453903324490148,-0.02759713648193909,-0.02759713648193909,-0.02759713648193909,0.023790362648226936,0.023790362648226936,0.023790362648226936,-0.05138749913016603,-0.05138749913016603,-0.05138749913016603,0.0,0.0,0.0,1.4263061880082089
48,2004-01-06 00:00:00,1.4536613488410026,1.0296648930364076,1.8413981898812772,1.4536613488410026,1.4536613488410026,-0.023081299487967024,-0.023081299487967024,-0.023081299487967024,0.024917052898050844,0.024917052898050844,0.024917052898050844,-0.047998352386017865,-0.047998352386017865,-0.047998352386017865,0.0,0.0,0.0,1.4305800493530356
49,2004-01-06 01:00:00,1.4534193731918568,1.0385756449344494,1.8165634277129312,1.4534193731918568,1.4534193731918568,-0.019148074077051404,-0.019148074077051404,-0.019148074077051404,0.02519313971248574,0.02519313971248574,0.02519313971248574,-0.04434121378953715,-0.04434121378953715,-0.04434121378953715,0.0,0.0,0.0,1.4342712991148054
50,2004-01-06 02:00:00,1.453177397542711,1.0425571863233414,1.8068771193954878,1.453177397542711,1.453177397542711,-0.017478041768212656,-0.017478041768212656,-0.017478041768212656,0.02296760520067457,0.02296760520067457,0.02296760520067457,-0.04044564696888722,-0.04044564696888722,-0.04044564696888722,0.0,0.0,0.0,1.4356993557744984
51,2004-01-06 03:00:00,1.452935421893565,1.0442394329842217,1.8133535321422847,1.452935421893565,1.452935421893565,-0.018648593797386707,-0.018648593797386707,-0.018648593797386707,0.01769530067636557,0.01769530067636557,0.01769530067636557,-0.03634389447375228,-0.03634389447375228,-0.03634389447375228,0.0,0.0,0.0,1.4342868280961782
52,2004-01-06 04:00:00,1.4526934462444192,1.055413835779472,1.8367058466243618,1.4526934462444192,1.4526934462444192,-0.02088563850818149,-0.02088563850818149,-0.02088563850818149,0.011184883777027116,0.011184883777027116,0.011184883777027116,-0.032070522285208604,-0.032070522285208604,-0.032070522285208604,0.0,0.0,0.0,1.4318078077362377
53,2004-01-06 05:00:00,1.4524514705952734,1.0220056119764847,1.821336190900387,1.4524514705952734,1.4524514705952734,-0.020980017349662032,-0.020980017349662032,-0.020980017349662032,0.006682017277723386,0.006682017277723386,0.006682017277723386,-0.027662034627385423,-0.027662034627385423,-0.027662034627385423,0.0,0.0,0.0,1.4314714532456114
54,2004-01-06 06:00:00,1.4522094949461277,1.0783182735790398,1.8574162905117846,1.4522094949461277,1.4522094949461277,-0.016713476263166563,-0.016713476263166563,-0.016713476263166563,0.006442987446924611,0.006442987446924611,0.006442987446924611,-0.023156463710091172,-0.023156463710091172,-0.023156463710091172,0.0,0.0,0.0,1.435496018682961
55,2004-01-06 07:00:00,1.451967519296982,1.0708791346723456,1.8373051591350738,1.451967519296982,1.451967519296982,-0.00878137970446683,-0.00878137970446683,-0.00878137970446683,0.009811559648747746,0.009811559648747746,0.009811559648747746,-0.018592939353214575,-0.018592939353214575,-0.018592939353214575,0.0,0.0,0.0,1.4431861395925152
56,2004-01-06 08:00:00,1.4517255436478362,1.0267658625817309,1.8557183282662033,1.4517255436478362,1.4517255436478362,-0.0006145943250502026,-0.0006145943250502026,-0.0006145943250502026,0.013396649384714528,0.013396649384714528,0.013396649384714528,-0.01401124370976473,-0.01401124370976473,-0.01401124370976473,0.0,0.0,0.0,1.451110949322786
57,2004-01-06 09:00:00,1.4514835679986904,1.0563351933370146,1.8521027115871258,1.4514835679986904,1.4514835679986904,0.003736705169920972,0.003736705169920972,0.003736705169920972,0.013188061666431756,0.013188061666431756,0.013188061666431756,-0.009451356496510783,-0.009451356496510783,-0.009451356496510783,0.0,0.0,0.0,1.4552202731686112
58,2004-01-06 10:00:00,1.4512415923495445,1.0730693530635302,1.8179476644687165,1.4512415923495445,1.4512415923495445,0.0019957543157939966,0.0019957543157939966,0.0019957543157939966,0.006948750582830431,0.006948750582830431,0.006948750582830431,-0.004952996267036437,-0.004952996267036437,-0.004952996267036437,0.0,0.0,0.0,1.4532373466653385
59,2004-01-06 11:00:00,1.450999616700399,1.0806922088936466,1.8418492440469207,1.450999616700399,1.450999616700399,-0.0053144562416168,-0.0053144562416168,-0.0053144562416168,-0.004759292910285219,-0.004759292910285219,-0.004759292910285219,-0.000555163331331587,-0.000555163331331587,-0.000555163331331587,0.0,0.0,0.0,1.4456851604587821
60,2004-01-06 12:00:00,1.450757641051253,1.0400376998527812,1.8119897223038344,1.450757641051253,1.450757641051253,-0.015530756152339122,-0.015530756152339122,-0.015530756152339122,-0.01923506624351155,-0.01923506624351155,-0.01923506624351155,0.0037043100911724296,0.0037043100911724296,0.0037043100911724296,0.0,0.0,0.0,1.4352268848989138
61,2004-01-06 13:00:00,1.4505156654021072,0.9730992429161714,1.8099185348201468,1.4505156654021072,1.4505156654021072,-0.025236384782323783,-0.025236384782323783,-0.025236384782323783,-0.03302558175926345,-0.03302558175926345,-0.03302558175926345,0.007789196976939671,0.007789196976939671,0.007789196976939671,0.0,0.0,0.0,1.4252792806197834
62,2004-01-06 14:00:00,1.4502736897529616,1.0435985098419476,1.8299688484471437,1.4502736897529616,1.4502736897529616,-0.03128986616543332,-0.03128986616543332,-0.03128986616543332,-0.04295516065795163,-0.04295516065795163,-0.04295516065795163,0.011665294492518314,0.011665294492518314,0.011665294492518314,0.0,0.0,0.0,1.4189838235875283
63,2004-01-06 15:00:00,1.4500317141038157,1.0359860769484182,1.8076909822739773,1.4500317141038157,1.4500317141038157,-0.031278019813980304,-0.031278019813980304,-0.031278019813980304,-0.04657883955018291,-0.04657883955018291,-0.04657883955018291,0.015300819736202603,0.015300819736202603,0.015300819736202603,0.0,0.0,0.0,1.4187536942898353
64,2004-01-06 16:00:00,1.4497897384546699,1.02813400670461,1.810388738793195,1.4497897384546699,1.4497897384546699,-0.023915445920828265,-0.023915445920828265,-0.023915445920828265,-0.04258222326986931,-0.04258222326986931,-0.04258222326986931,0.018666777349041052,0.018666777349041052,0.018666777349041052,0.0,0.0,0.0,1.4258742925338417
65,2004-01-06 17:00:00,1.4495477628055242,1.042688568759464,1.8231294484498948,1.4495477628055242,1.4495477628055242,-0.00970358992562814,-0.00970358992562814,-0.00970358992562814,-0.03144088439660061,-0.03144088439660061,-0.03144088439660061,0.02173729447097247,0.02173729447097247,0.02173729447097247,0.0,0.0,0.0,1.439844172879896
66,2004-01-06 18:00:00,1.4493057871563784,1.0387320466046004,1.8408690136053718,1.4493057871563784,1.4493057871563784,0.008657174506989896,0.008657174506989896,0.008657174506989896,-0.01583274439286911,-0.01583274439286911,-0.01583274439286911,0.024489918899859013,0.024489918899859013,0.024489918899859013,0.0,0.0,0.0,1.4579629616633683
67,2004-01-06 19:00:00,1.4490638115072325,1.0759065104281105,1.8808212228219807,1.4490638115072325,1.4490638115072325,0.026946786258447646,0.026946786258447646,0.026946786258447646,4.090948714070407e-05,4.090948714070407e-05,4.090948714070407e-05,0.026905876771306944,0.026905876771306944,0.026905876771306944,0.0,0.0,0.0,1.47601059776568
68,2004-01-06 20:00:00,1.4488218358580867,1.0741761240241177,1.8750378970054637,1.4488218358580867,1.4488218358580867,0.04128899001480623,0.04128899001480623,0.04128899001480623,0.012318703454391938,0.012318703454391938,0.012318703454391938,0.0289702865604143,0.0289702865604143,0.0289702865604143,0.0,0.0,0.0,1.4901108258728928
69,2004-01-06 21:00:00,1.4485798602089408,1.1055367630887125,1.880310823410028,1.4485798602089408,1.4485798602089408,0.05007557424629322,0.05007557424629322,0.05007557424629322,0.019403247499621128,0.019403247499621128,0.019403247499621128,0.030672326746672092,0.030672326746672092,0.030672326746672092,0.0,0.0,0.0,1.498655434455234
70,2004-01-06 22:00:00,1.4483378845597954,1.10132489489548,1.8611136762910823,1.4483378845597954,1.4483378845597954,0.05443391687042507,0.05443391687042507,0.05443391687042507,0.02242856182110198,0.02242856182110198,0.02242856182110198,0.03200535504932309,0.03200535504932309,0.03200535504932309,0.0,0.0,0.0,1.5027718014302205
71,2004-01-06 23:00:00,1.4480959089106495,1.1386589180126883,1.8955769119063872,1.4480959089106495,1.4480959089106495,0.05675734037916678,0.05675734037916678,0.05675734037916678,0.023790362648212566,0.023790362648212566,0.023790362648212566,0.03296697773095421,0.03296697773095421,0.03296697773095421,0.0,0.0,0.0,1.5048532492898163
72,2004-01-07 00:00:00,1.4478539332615037,1.1156074153645767,1.8952660503653453,1.4478539332615037,1.4478539332615037,0.0584761209813356,0.0584761209813356,0.0584761209813356,0.024917052897998226,0.024917052897998226,0.024917052897998226,0.03355906808333737,0.03355906808333737,0.03355906808333737,0.0,0.0,0.0,1.5063300542428393
73,2004-01-07 01:00:00,1.4476119576123578,1.1093244545780807,1.930230612237502,1.4476119576123578,1.4476119576123578,0.058980873544229366,0.058980873544229366,0.058980873544229366,0.025193139712536856,0.025193139712536856,0.025193139712536856,0.03378773383169251,0.03378773383169251,0.03378773383169251,0.0,0.0,0.0,1.5065928311565873
74,2004-01-07 02:00:00,1.447369981963212,1.1203989993206225,1.8962176171591218,1.447369981963212,1.447369981963212,0.056630839021407656,0.056630839021407656,0.056630839021407656,0.02296760520063212,0.02296760520063212,0.02296760520063212,0.033663233820775525,0.033663233820775525,0.033663233820775525,0.0,0.0,0.0,1.5040008209846196
75,2004-01-07 03:00:00,1.4471280063140661,1.0971478006891373,1.8718504740707276,1.4471280063140661,1.4471280063140661,0.05089514564641851,0.05089514564641851,0.05089514564641851,0.017695300676227144,0.017695300676227144,0.017695300676227144,0.03319984497019136,0.03319984497019136,0.03319984497019136,0.0,0.0,0.0,1.4980231519604847
76,2004-01-07 04:00:00,1.4468860306649205,1.0852544177336445,1.8557843718548843,1.4468860306649205,1.4468860306649205,0.04360056487419398,0.04360056487419398,0.04360056487419398,0.011184883776996037,0.011184883776996037,0.011184883776996037,0.03241568109719794,0.03241568109719794,0.03241568109719794,0.0,0.0,0.0,1.4904865955391144
77,2004-01-07 05:00:00,1.4466440550157749,1.0992816930405922,1.853385159153254,1.4466440550157749,1.4466440550157749,0.0380144830764804,0.0380144830764804,0.0380144830764804,0.00668201727774464,0.00668201727774464,0.00668201727774464,0.03133246579873577,0.03133246579873577,0.03133246579873577,0.0,0.0,0.0,1.4846585380922552
78,2004-01-07 06:00:00,1.446402079366629,1.0982552525854432,1.8826273652485386,1.446402079366629,1.446402079366629,0.036418249593037993,0.036418249593037993,0.036418249593037993,0.006442987446977309,0.006442987446977309,0.006442987446977309,0.02997526214606068,0.02997526214606068,0.02997526214606068,0.0,0.0,0.0,1.482820328959667
79,2004-01-07 07:00:00,1.4461601037174832,1.0894394063696504,1.8666034481777223,1.4461601037174832,1.4461601037174832,0.038183722128788754,0.038183722128788754,0.038183722128788754,0.009811559648850094,0.009811559648850094,0.009811559648850094,0.028372162479938658,0.028372162479938658,0.028372162479938658,0.0,0.0,0.0,1.484343825846272
80,2004-01-07 08:00:00,1.4459181280683373,1.073106012404741,1.8705931638053415,1.4459181280683373,1.4459181280683373,0.03995059146633625,0.03995059146633625,0.03995059146633625,0.013396649384820178,0.013396649384820178,0.013396649384820178,0.02655394208151607,0.02655394208151607,0.02655394208151607,0.0,0.0,0.0,1.4858687195346736
81,2004-01-07 09:00:00,1.4456761524191917,1.0683863698904372,1.848543728988257,1.4456761524191917,1.4456761524191917,0.03774174260836961,0.03774174260836961,0.03774174260836961,0.013188061666444099,0.013188061666444099,0.013188061666444099,0.024553680941925518,0.024553680941925518,0.024553680941925518,0.0,0.0,0.0,1.4834178950275614
