ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2004-01-04 16:00:00,54.584713848288594,26.084504153290585,60.137052742068875,54.584713848288594,54.584713848288594,-11.145629249836073,-11.145629249836073,-11.145629249836073,-12.288156891186906,-12.288156891186906,-12.288156891186906,1.1425276413508345,1.1425276413508345,1.1425276413508345,0.0,0.0,0.0,43.439084598452524
2004-01-04 17:00:00,54.58229525130663,27.58789005760103,61.771392095520575,54.58229525130663,54.58229525130663,-9.680848615311522,-9.680848615311522,-9.680848615311522,-10.759173128798597,-10.759173128798597,-10.759173128798597,1.0783245134870756,1.0783245134870756,1.0783245134870756,0.0,0.0,0.0,44.901446635995114
2004-01-04 18:00:00,54.579876654324664,30.941135762953262,65.67084843450938,54.579876654324664,54.579876654324664,-6.961937237301112,-6.961937237301112,-6.961937237301112,-7.966266745081529,-7.966266745081529,-7.966266745081529,1.0043295077804177,1.0043295077804177,1.0043295077804177,0.0,0.0,0.0,47.61793941702355
2004-01-04 19:00:00,54.5774580573427,32.5439097120107,66.02039326819721,54.5774580573427,54.5774580573427,-3.5892913197480913,-3.5892913197480913,-3.5892913197480913,-4.510171369498783,-4.510171369498783,-4.510171369498783,0.9208800497506919,0.9208800497506919,0.9208800497506919,0.0,0.0,0.0,50.98816673759461
2004-01-04 20:00:00,54.57503946036074,36.787473917808185,71.26837775195781,54.57503946036074,54.57503946036074,-0.48481124797439823,-0.48481124797439823,-0.48481124797439823,-1.3132236997828324,-1.3132236997828324,-1.3132236997828324,0.8284124518084353,0.8284124518084353,0.8284124518084353,0.0,0.0,0.0,54.09022821238634
2004-01-04 21:00:00,54.57262086337878,38.52360314811054,73.64119808607632,54.57262086337878,54.57262086337878,1.791356787127447,1.791356787127447,1.791356787127447,1.0638983582487256,1.0638983582487256,1.0638983582487256,0.727458428878721,0.727458428878721,0.727458428878721,0.0,0.0,0.0,56.36397765050623
2004-01-04 22:00:00,54.57020226639681,39.702081407119294,75.34744641464638,54.57020226639681,54.57020226639681,3.3569361854864397,3.3569361854864397,3.3569361854864397,2.7382956654218424,2.7382956654218424,2.7382956654218424,0.6186405200645962,0.6186405200645962,0.6186405200645962,0.0,0.0,0.0,57.92713845188325
2004-01-04 23:00:00,54.567783669414844,41.60794662166647,75.57864738203386,54.567783669414844,54.567783669414844,4.700607567381722,4.700607567381722,4.700607567381722,4.197941103144481,4.197941103144481,4.197941103144481,0.5026664642372428,0.5026664642372428,0.5026664642372428,0.0,0.0,0.0,59.26839123679657
2004-01-05 00:00:00,54.565365072432876,42.87461382708977,78.4843441285568,54.565365072432876,54.565365072432876,6.122112192807779,6.122112192807779,6.122112192807779,5.741789602945434,5.741789602945434,5.741789602945434,0.38032258986234485,0.38032258986234485,0.38032258986234485,0.0,0.0,0.0,60.68747726524065
2004-01-05 01:00:00,54.562946475450914,45.17154481665457,79.49796553871616,54.562946475450914,54.562946475450914,7.501250180866185,7.501250180866185,7.501250180866185,7.248783889563292,7.248783889563292,7.248783889563292,0.2524662913028935,0.2524662913028935,0.2524662913028935,0.0,0.0,0.0,62.0641966563171
2004-01-05 02:00:00,54.56052787846895,46.60466999290946,79.52288504069335,54.56052787846895,54.56052787846895,8.579680060823693,8.579680060823693,8.579680060823693,8.459662385735772,8.459662385735772,8.459662385735772,0.1200176750879213,0.1200176750879213,0.1200176750879213,0.0,0.0,0.0,63.140207939292644
2004-01-05 03:00:00,54.55810928148699,45.4002467233172,81.48174081523334,54.55810928148699,54.55810928148699,9.36752448139541,9.36752448139541,9.36752448139541,9.383574012048195,9.383574012048195,9.383574012048195,-0.01604953065278626,-0.01604953065278626,-0.01604953065278626,0.0,0.0,0.0,63.9256337628824
2004-01-05 04:00:00,54.555690684505024,47.999813038418424,81.9078327169785,54.555690684505024,54.555690684505024,10.150969653732131,10.150969653732131,10.150969653732131,10.30568735474074,10.30568735474074,10.30568735474074,-0.15471770100860793,-0.15471770100860793,-0.15471770100860793,0.0,0.0,0.0,64.70666033823716
2004-01-05 05:00:00,54.55327208752306,48.92313956190794,83.10126386564248,54.55327208752306,54.55327208752306,11.028035731303325,11.028035731303325,11.028035731303325,11.322971294804805,11.322971294804805,11.322971294804805,-0.2949355635014805,-0.2949355635014805,-0.2949355635014805,0.0,0.0,0.0,65.58130781882639
2004-01-05 06:00:00,54.5508534905411,48.86398895784978,83.76133036435111,54.5508534905411,54.5508534905411,11.466971812020493,11.466971812020493,11.466971812020493,11.902600667007158,11.902600667007158,11.902600667007158,-0.43562885498666404,-0.43562885498666404,-0.43562885498666404,0.0,0.0,0.0,66.01782530256159
2004-01-05 07:00:00,54.54843489355914,47.51446864269446,82.9165166224914,54.54843489355914,54.54843489355914,10.452267938199746,10.452267938199746,10.452267938199746,11.027979203052443,11.027979203052443,11.027979203052443,-0.575711264852696,-0.575711264852696,-0.575711264852696,0.0,0.0,0.0,65.00070283175889
2004-01-05 08:00:00,54.54601629657717,43.628356064136376,78.69330133178134,54.54601629657717,54.54601629657717,7.23830689454777,7.23830689454777,7.23830689454777,7.952402434030409,7.952402434030409,7.952402434030409,-0.7140955394826397,-0.7140955394826397,-0.7140955394826397,0.0,0.0,0.0,61.78432319112494
2004-01-05 09:00:00,54.54359769959521,39.033260953082596,74.26364724072688,54.54359769959521,54.54359769959521,2.090646759007346,2.090646759007346,2.090646759007346,2.9403513796706204,2.9403513796706204,2.9403513796706204,-0.8497046206632747,-0.8497046206632747,-0.8497046206632747,0.0,0.0,0.0,56.63424445860256
2004-01-05 10:00:00,54.54117910261325,33.639348340380415,68.30665839123643,54.54117910261325,54.54117910261325,-3.6870687492990184,-3.6870687492990184,-3.6870687492990184,-2.705586058673508,-2.705586058673508,-2.705586058673508,-0.9814826906255111,-0.9814826906255111,-0.9814826906255111,0.0,0.0,0.0,50.85411035331423
2004-01-05 11:00:00,54.53876050563129,27.14727038757856,64.31864285368648,54.53876050563129,54.53876050563129,-8.54028047172909,-8.54028047172909,-8.54028047172909,-7.431874474947941,-7.431874474947941,-7.431874474947941,-1.1084059967811501,-1.1084059967811501,-1.1084059967811501,0.0,0.0,0.0,45.9984800339022
2004-01-05 12:00:00,54.53634190864932,26.037005925111014,60.62294317660015,54.53634190864932,54.53634190864932,-11.627992133321307,-11.627992133321307,-11.627992133321307,-10.398498800992002,-10.398498800992002,-10.398498800992002,-1.229493332329306,-1.229493332329306,-1.229493332329306,0.0,0.0,0.0,42.90834977532801
2004-01-05 13:00:00,54.53392331166736,23.80798431153594,58.133149220838924,54.53392331166736,54.53392331166736,-13.160647846223041,-13.160647846223041,-13.160647846223041,-11.8168317935851,-11.8168317935851,-11.8168317935851,-1.3438160526379395,-1.3438160526379395,-1.3438160526379395,0.0,0.0,0.0,41.373275465444316
2004-01-05 14:00:00,54.5315047146854,23.468122080871453,57.66499052410265,54.5315047146854,54.5315047146854,-13.879213427314728,-13.879213427314728,-13.879213427314728,-12.428705914496001,-12.428705914496001,-12.428705914496001,-1.450507512818726,-1.450507512818726,-1.450507512818726,0.0,0.0,0.0,40.65229128737067
2004-01-05 15:00:00,54.529086117703436,22.75418026182452,57.81409664092408,54.529086117703436,54.529086117703436,-14.216220292910231,-14.216220292910231,-14.216220292910231,-12.667448474034195,-12.667448474034195,-12.667448474034195,-1.548771818876037,-1.548771818876037,-1.548771818876037,0.0,0.0,0.0,40.31286582479321
2004-01-05 16:00:00,54.52666752072147,23.817250913310083,57.21397276468018,54.52666752072147,54.52666752072147,-13.926048684134651,-13.926048684134651,-13.926048684134651,-12.28815689116174,-12.28815689116174,-12.28815689116174,-1.6378917929729124,-1.6378917929729124,-1.6378917929729124,0.0,0.0,0.0,40.60061883658682
2004-01-05 17:00:00,54.524248923739506,24.514964302135215,59.857030836058044,54.524248923739506,54.524248923739506,-12.476409191308067,-12.476409191308067,-12.476409191308067,-10.759173128750003,-10.759173128750003,-10.759173128750003,-1.7172360625580623,-1.7172360625580623,-1.7172360625580623,0.0,0.0,0.0,42.04783973243144
2004-01-05 18:00:00,54.521830326757545,27.798927173725875,62.42414446666848,54.521830326757545,54.521830326757545,-9.752531938739406,-9.752531938739406,-9.752531938739406,-7.96626674503459,-7.96626674503459,-7.96626674503459,-1.7862651937048168,-1.7862651937048168,-1.7862651937048168,0.0,0.0,0.0,44.76929838801814
2004-01-05 19:00:00,54.519411729775584,30.803363110011734,67.50556289043084,54.519411729775584,54.519411729775584,-6.35470816979032,-6.35470816979032,-6.35470816979032,-4.510171369439028,-4.510171369439028,-4.510171369439028,-1.8445368003512936,-1.8445368003512936,-1.8445368003512936,0.0,0.0,0.0,48.16470355998526
2004-01-05 20:00:00,54.516993132793615,32.93837528998115,70.03861061106723,54.516993132793615,54.516993132793615,-3.2049332729902815,-3.2049332729902815,-3.2049332729902815,-1.3132236997257423,-1.3132236997257423,-1.3132236997257423,-1.8917095732645395,-1.8917095732645395,-1.8917095732645395,0.0,0.0,0.0,51.312059859803334
2004-01-05 21:00:00,54.514574535811654,36.9404378303465,71.08641888908126,54.514574535811654,54.514574535811654,-0.8636478271856501,-0.8636478271856501,-0.8636478271856501,1.0638983582684385,1.0638983582684385,1.0638983582684385,-1.9275461854540894,-1.9275461854540894,-1.9275461854540894,0.0,0.0,0.0,53.650926708626
2004-01-05 22:00:00,54.51215593882969,39.260696451337765,72.32844409397528,54.51215593882969,54.51215593882969,0.7863806212397987,0.7863806212397987,0.7863806212397987,2.738295665439402,2.738295665439402,2.738295665439402,-1.9519150441996036,-1.9519150441996036,-1.9519150441996036,0.0,0.0,0.0,55.29853656006949
2004-01-05 23:00:00,54.50973734184773,39.240759536603335,74.74852581263701,54.50973734184773,54.50973734184773,2.2331502297585297,2.2331502297585297,2.2331502297585297,4.19794110317169,4.19794110317169,4.19794110317169,-1.9647908734131578,-1.9647908734131578,-1.9647908734131578,0.0,0.0,0.0,56.74288757160626
2004-01-06 00:00:00,54.50731874486576,40.432705262737535,75.33325939269037,54.50731874486576,54.50731874486576,3.775535478903449,3.775535478903449,3.775535478903449,5.74178960296053,5.74178960296053,5.74178960296053,-1.9662541240570817,-1.9662541240570817,-1.9662541240570817,0.0,0.0,0.0,58.28285422376921
2004-01-06 01:00:00,54.5049001478838,44.17317192046974,76.32811312938188,54.5049001478838,54.5049001478838,5.292294665336944,5.292294665336944,5.292294665336944,7.2487838895088705,7.2487838895088705,7.2487838895088705,-1.956489224171926,-1.956489224171926,-1.956489224171926,0.0,0.0,0.0,59.79719481322075
2004-01-06 02:00:00,54.50248155090184,44.043276341427635,79.2742579769607,54.50248155090184,54.50248155090184,6.523880691971562,6.523880691971562,6.523880691971562,8.459662385745917,8.459662385745917,8.459662385745917,-1.935781693774356,-1.935781693774356,-1.935781693774356,0.0,0.0,0.0,61.026362242873404
2004-01-06 03:00:00,54.50006295391988,45.107961789575306,79.42942843890036,54.50006295391988,54.50006295391988,7.479059848718289,7.479059848718289,7.479059848718289,9.383574012014076,9.383574012014076,9.383574012014076,-1.9045141632957878,-1.9045141632957878,-1.9045141632957878,0.0,0.0,0.0,61.979122802638166
2004-01-06 04:00:00,54.49764435693791,45.75509199187112,80.22240154678208,54.49764435693791,54.49764435693791,8.442526007637193,8.442526007637193,8.442526007637193,10.305687354701647,10.305687354701647,10.305687354701647,-1.8631613470644528,-1.8631613470644528,-1.8631613470644528,0.0,0.0,0.0,62.9401703645751
2004-01-06 05:00:00,54.49522575995595,47.23605231816262,81.73068620568054,54.49522575995595,54.49522575995595,9.51068725919274,9.51068725919274,9.51068725919274,11.322971294807914,11.322971294807914,11.322971294807914,-1.8122840356151761,-1.8122840356151761,-1.8122840356151761,0.0,0.0,0.0,64.0059130191487
2004-01-06 06:00:00,54.49280716297399,47.730910376867065,82.42062456370013,54.49280716297399,54.49280716297399,10.150078485005386,10.150078485005386,10.150078485005386,11.902600667005968,11.902600667005968,11.902600667005968,-1.7525221820005832,-1.7525221820005832,-1.7525221820005832,0.0,0.0,0.0,64.64288564797937
2004-01-06 07:00:00,54.49038856599203,46.66977563767819,79.8352613470888,54.49038856599203,54.49038856599203,9.3433920353925,9.3433920353925,9.3433920353925,11.027979203127577,11.027979203127577,11.027979203127577,-1.6845871677350779,-1.6845871677350779,-1.6845871677350779,0.0,0.0,0.0,63.833780601384525
2004-01-06 08:00:00,54.48796996901006,42.65740624390763,76.81773221627067,54.48796996901006,54.48796996901006,6.343149090740963,6.343149090740963,6.343149090740963,7.952402434194488,7.952402434194488,7.952402434194488,-1.6092533434535248,-1.6092533434535248,-1.6092533434535248,0.0,0.0,0.0,60.831119059751025
2004-01-06 09:00:00,54.4855513720281,38.700604757844125,72.42361427935037,54.4855513720281,54.4855513720281,1.4130024322749501,1.4130024322749501,1.4130024322749501,2.940351379890049,2.940351379890049,2.940351379890049,-1.527348947615099,-1.527348947615099,-1.527348947615099,0.0,0.0,0.0,55.89855380430305
2004-01-06 10:00:00,54.48313277504614,33.64980451907212,67.12524289505994,54.48313277504614,54.48313277504614,-4.14533257185796,-4.14533257185796,-4.14533257185796,-2.705586058461549,-2.705586058461549,-2.705586058461549,-1.4397465133964102,-1.4397465133964102,-1.4397465133964102,0.0,0.0,0.0,50.33780020318818
2004-01-06 11:00:00,54.480714178064176,28.004284381797106,62.9768256554391,54.480714178064176,54.480714178064176,-8.779227354489798,-8.779227354489798,-8.779227354489798,-7.431874474795418,-7.431874474795418,-7.431874474795418,-1.3473528796943792,-1.3473528796943792,-1.3473528796943792,0.0,0.0,0.0,45.70148682357438
2004-01-06 12:00:00,54.47829558108221,26.244859605378558,60.93446595796468,54.47829558108221,54.47829558108221,-11.64959772708455,-11.64959772708455,-11.64959772708455,-10.39849880091037,-10.39849880091037,-10.39849880091037,-1.2510989261741847,-1.2510989261741847,-1.2510989261741847,0.0,0.0,0.0,42.82869785399765
2004-01-06 13:00:00,54.475876984100246,23.34683589838908,58.18609149720302,54.475876984100246,54.475876984100246,-12.968760948536564,-12.968760948536564,-12.968760948536564,-11.81683179358734,-11.81683179358734,-11.81683179358734,-1.1519291549492248,-1.1519291549492248,-1.1519291549492248,0.0,0.0,0.0,41.50711603556368
2004-01-06 14:00:00,54.473458387118285,23.87216077657645,60.94957839388705,54.473458387118285,54.473458387118285,-13.479497157330751,-13.479497157330751,-13.479497157330751,-12.428705914479913,-12.428705914479913,-12.428705914479913,-1.050791242850838,-1.050791242850838,-1.050791242850838,0.0,0.0,0.0,40.99396122978753
2004-01-06 15:00:00,54.471039790136324,23.769400885201616,58.983148840967985,54.471039790136324,54.471039790136324,-13.616074161621574,-13.616074161621574,-13.616074161621574,-12.667448474037256,-12.667448474037256,-12.667448474037256,-0.9486256875843184,-0.9486256875843184,-0.9486256875843184,0.0,0.0,0.0,40.85496562851475
2004-01-06 16:00:00,54.468621193154355,25.3818631638403,59.44631745897478,54.468621193154355,54.468621193154355,-13.134512560705202,-13.134512560705202,-13.134512560705202,-12.288156891136577,-12.288156891136577,-12.288156891136577,-0.8463556695686263,-0.8463556695686263,-0.8463556695686263,0.0,0.0,0.0,41.33410863244915
2004-01-06 17:00:00,54.466202596172394,25.551975857797693,60.647777253445994,54.466202596172394,54.466202596172394,-11.504050376253536,-11.504050376253536,-11.504050376253536,-10.759173128701411,-10.759173128701411,-10.759173128701411,-0.7448772475521245,-0.7448772475521245,-0.7448772475521245,0.0,0.0,0.0,42.962152219918856
2004-01-06 18:00:00,54.46378399919043,27.116696819225123,62.20666648467312,54.46378399919043,54.46378399919043,-8.611316746667308,-8.611316746667308,-8.611316746667308,-7.966266744974007,-7.966266744974007,-7.966266744974007,-0.6450500016933004,-0.6450500016933004,-0.6450500016933004,0.0,0.0,0.0,45.85246725252313
2004-01-06 19:00:00,54.46136540220847,32.64261333699913,66.51977027643512,54.46136540220847,54.46136540220847,-5.0578596006623435,-5.0578596006623435,-5.0578596006623435,-4.510171369379271,-4.510171369379271,-4.510171369379271,-0.5476882312830705,-0.5476882312830705,-0.5476882312830705,0.0,0.0,0.0,49.40350580154613
2004-01-06 20:00:00,54.4589468052265,34.21083607731028,70.19378729619632,54.4589468052265,54.4589468052265,-1.7667765068416934,-1.7667765068416934,-1.7667765068416934,-1.3132236996686513,-1.3132236996686513,-1.3132236996686513,-0.45355280717304175,-0.45355280717304175,-0.45355280717304175,0.0,0.0,0.0,52.69217029838481
2004-01-06 21:00:00,54.456528208244535,37.30736909494249,73.074107612215,54.456528208244535,54.456528208244535,0.7005545881871049,0.7005545881871049,0.7005545881871049,1.0638983583129722,1.0638983583129722,1.0638983583129722,-0.36334377012586716,-0.36334377012586716,-0.36334377012586716,0.0,0.0,0.0,55.15708279643164
2004-01-06 22:00:00,54.454109611262574,40.05374233067266,75.40734892886167,54.454109611262574,54.454109611262574,2.46060190885148,2.46060190885148,2.46060190885148,2.7382956654569583,2.7382956654569583,2.7382956654569583,-0.2776937566054784,-0.2776937566054784,-0.2776937566054784,0.0,0.0,0.0,56.914711520114054
2004-01-06 23:00:00,54.451691014280605,40.04277737571095,74.51485968033754,54.451691014280605,54.451691014280605,4.000778780226325,4.000778780226325,4.000778780226325,4.197941103198898,4.197941103198898,4.197941103198898,-0.19716232297257466,-0.19716232297257466,-0.19716232297257466,0.0,0.0,0.0,58.45246979450693
2004-01-07 00:00:00,54.449272417298644,41.79941903551487,76.48108377331403,54.449272417298644,54.449272417298644,5.6195583756023675,5.6195583756023675,5.6195583756023675,5.741789602997085,5.741789602997085,5.741789602997085,-0.1222312273947177,-0.1222312273947177,-0.1222312273947177,0.0,0.0,0.0,60.06883079290101
2004-01-07 01:00:00,54.44685382031668,44.52500383637539,78.12271340565984,54.44685382031668,54.44685382031668,7.195483172906718,7.195483172906718,7.195483172906718,7.248783889519275,7.248783889519275,7.248783889519275,-0.05330071661255661,-0.05330071661255661,-0.05330071661255661,0.0,0.0,0.0,61.6423369932234
2004-01-07 02:00:00,54.44443522333472,45.38941000709804,80.09240380329821,54.44443522333472,54.44443522333472,8.468975533666852,8.468975533666852,8.468975533666852,8.459662385756065,8.459662385756065,8.459662385756065,0.009313147910788426,0.009313147910788426,0.009313147910788426,0.0,0.0,0.0,62.91341075700157
2004-01-07 03:00:00,54.44201662635275,47.03382125749204,80.94304051993262,54.44201662635275,54.44201662635275,9.448954115163689,9.448954115163689,9.448954115163689,9.383574012031145,9.383574012031145,9.383574012031145,0.06538010313254353,0.06538010313254353,0.06538010313254353,0.0,0.0,0.0,63.89097074151644
2004-01-07 04:00:00,54.43959802937079,47.822024675363096,81.10839363219716,54.43959802937079,54.43959802937079,10.420443583496395,10.420443583496395,10.420443583496395,10.305687354707304,10.305687354707304,10.305687354707304,0.11475622878909164,0.11475622878909164,0.11475622878909164,0.0,0.0,0.0,64.86004161286719
2004-01-07 05:00:00,54.43717943238883,48.88928707035386,82.86245889092282,54.43717943238883,54.43717943238883,11.480354722999312,11.480354722999312,11.480354722999312,11.322971294811024,11.322971294811024,11.322971294811024,0.15738342818828688,0.15738342818828688,0.15738342818828688,0.0,0.0,0.0,65.91753415538814
2004-01-07 06:00:00,54.43476083540687,49.6499750840425,84.13350378231198,54.43476083540687,54.43476083540687,12.095888530822196,12.095888530822196,12.095888530822196,11.902600666999646,11.902600666999646,11.902600666999646,0.1932878638225492,0.1932878638225492,0.1932878638225492,0.0,0.0,0.0,66.53064936622907
2004-01-07 07:00:00,54.4323422384249,48.506469208892625,82.64947545991795,54.4323422384249,54.4323422384249,11.250556582309573,11.250556582309573,11.250556582309573,11.027979203093313,11.027979203093313,11.027979203093313,0.2225773792162583,0.2225773792162583,0.2225773792162583,0.0,0.0,0.0,65.68289882073448
2004-01-07 08:00:00,54.42992364144294,44.75863628694493,78.35845846045324,54.42992364144294,54.42992364144294,8.19784038475383,8.19784038475383,8.19784038475383,7.952402434114971,7.952402434114971,7.952402434114971,0.2454379506388589,0.2454379506388589,0.2454379506388589,0.0,0.0,0.0,62.62776402619677
2004-01-07 09:00:00,54.42750504446098,39.86877772107003,75.11712948354982,54.42750504446098,54.42750504446098,3.2024806041274316,3.2024806041274316,3.2024806041274316,2.940351379785648,2.940351379785648,2.940351379785648,0.26212922434178343,0.26212922434178343,0.26212922434178343,0.0,0.0,0.0,57.62998564858841
2004-01-07 10:00:00,54.42508644747902,35.20027397530595,69.25128418877692,54.42508644747902,54.42508644747902,-2.43260685262829,-2.43260685262829,-2.43260685262829,-2.70558605854359,-2.70558605854359,-2.70558605854359,0.27297920591529906,0.27297920591529906,0.27297920591529906,0.0,0.0,0.0,51.99247959485073
2004-01-07 11:00:00,54.42266785049705,30.74269519839961,64.13580064391107,54.42266785049705,54.42266785049705,-7.153496296287578,-7.153496296287578,-7.153496296287578,-7.431874474862124,-7.431874474862124,-7.431874474862124,0.27837817857454733,0.27837817857454733,0.27837817857454733,0.0,0.0,0.0,47.26917155420947
2004-01-07 12:00:00,54.42024925351509,27.59345769799196,61.49365145290421,54.42024925351509,54.42024925351509,-10.119726864616782,-10.119726864616782,-10.119726864616782,-10.398498800955322,-10.398498800955322,-10.398498800955322,0.27877193633853875,0.27877193633853875,0.27877193633853875,0.0,0.0,0.0,44.30052238889831
2004-01-07 13:00:00,54.41783065653313,25.55912136807133,60.006518997862905,54.41783065653313,54.41783065653313,-11.54217736749567,-11.54217736749567,-11.54217736749567,-11.816831793552396,-11.816831793552396,-11.816831793552396,0.27465442605672696,0.27465442605672696,0.27465442605672696,0.0,0.0,0.0,42.87565328903746
2004-01-07 14:00:00,54.415412059551166,24.795094981440172,58.1245286216877,54.415412059551166,54.415412059551166,-12.16214601540234,-12.16214601540234,-12.16214601540234,-12.428705914479837,-12.428705914479837,-12.428705914479837,0.2665598990774978,0.2665598990774978,0.2665598990774978,0.0,0.0,0.0,42.25326604414882
2004-01-07 15:00:00,54.4129934625692,24.499193573147075,59.17763211218577,54.4129934625692,54.4129934625692,-12.412393795299598,-12.412393795299598,-12.412393795299598,-12.667448474036549,-12.667448474036549,-12.667448474036549,0.25505467873695054,0.25505467873695054,0.25505467873695054,0.0,0.0,0.0,42.0005996672696
2004-01-07 16:00:00,54.410574865587236,24.928295727874833,59.28018383412105,54.410574865587236,54.410574865587236,-12.047428237089017,-12.047428237089017,-12.047428237089017,-12.288156891171008,-12.288156891171008,-12.288156891171008,0.24072865408198943,0.24072865408198943,0.24072865408198943,0.0,0.0,0.0,42.36314662849822
2004-01-07 17:00:00,54.408156268605275,25.15500810875665,60.37814250935827,54.408156268605275,54.408156268605275,-10.534986516031754,-10.534986516031754,-10.534986516031754,-10.75917312878772,-10.75917312878772,-10.75917312878772,0.22418661275596458,0.22418661275596458,0.22418661275596458,0.0,0.0,0.0,43.87316975257352
